x,y,dy,groove
461,161,0,0
460,162,1,0
457,163,1,0
455,164,1,0
454,165,1,0
450,166,1,0
446,167,1,0
444,168,1,0
441,169,1,0
438,170,1,0
435,171,1,0
432,172,1,0
430,173,1,0
427,174,1,0
423,175,1,0
421,176,1,0
418,177,1,0
414,178,1,0
411,179,1,0
408,180,1,0
405,181,1,0
403,182,1,0
394,184,2,0
393,185,1,0
392,186,1,0
388,187,1,0
385,188,1,0
382,189,1,0
380,190,1,0
378,191,1,0
374,192,1,0
371,193,1,0
368,194,1,0
366,195,1,0
390,196,1,0
398,197,1,0
401,198,1,0
395,199,1,0
392,200,1,0
387,201,1,0
380,202,1,0
380,203,1,0
381,204,1,0
401,205,1,0
538,206,1,0
537,207,1,0
431,208,1,0
431,209,1,0
401,210,1,0
406,211,1,0
379,212,1,0
387,213,1,0
372,214,1,0
361,215,1,0
359,216,1,0
356,217,1,0
378,218,1,0
393,219,1,0
369,220,1,0
389,221,1,0
360,222,1,0
341,223,1,0
343,224,1,0
359,225,1,0
371,226,1,0
347,227,1,0
316,228,1,0
323,229,1,0
326,230,1,0
356,231,1,0
532,232,1,0
395,233,1,0
360,234,1,0
356,235,1,0
339,236,1,0
316,237,1,0
314,238,1,0
333,239,1,0
347,240,1,0
357,241,1,0
318,242,1,0
345,243,1,0
344,244,1,0
381,245,1,0
529,246,1,0
529,247,1,0
529,248,1,0
529,249,1,0
528,250,1,0
528,251,1,0
528,252,1,0
527,253,1,0
527,254,1,0
527,255,1,0
527,256,1,0
527,257,1,0
526,258,1,0
526,259,1,0
526,260,1,0
526,261,1,0
525,262,1,0
518,274,12,1
518,275,1,0
518,276,1,0
517,278,2,0
517,279,1,0
517,280,1,0
517,281,1,0
516,282,1,0
516,283,1,0
516,284,1,0
516,285,1,0
516,286,1,0
515,287,1,0
515,288,1,0
515,289,1,0
515,290,1,0
515,291,1,0
515,292,1,0
514,293,1,0
514,294,1,0
513,295,1,0
507,306,11,1
507,307,1,0
507,308,1,0
507,309,1,0
506,310,1,0
506,311,1,0
505,312,1,0
507,314,2,0
