x,y,dy,groove
149,280,0,0
150,285,5,0
151,289,4,0
152,285,4,0
194,230,55,1
195,230,0,0
196,230,0,0
197,230,0,0
198,230,0,0
204,250,20,1
205,271,21,1
206,282,11,1
207,289,7,1
208,294,5,0
209,295,1,0
210,294,1,0
211,294,0,0
212,293,1,0
213,292,1,0
214,284,8,1
215,274,10,1
216,262,12,1
217,259,3,0
218,252,7,1
219,250,2,0
220,249,1,0
221,248,1,0
222,240,8,1
223,232,8,1
224,228,4,0
225,225,3,0
226,217,8,1
227,209,8,1
228,208,1,0
229,205,3,0
230,205,0,0
231,206,1,0
232,206,0,0
233,207,1,0
234,194,13,1
235,178,16,1
236,178,0,0
237,169,9,1
238,169,0,0
239,167,2,0
240,161,6,1
241,160,1,0
242,159,1,0
245,156,3,0
246,122,34,1
247,98,24,1
248,98,0,0
249,126,28,1
250,126,0,0
