x,y,dy,groove
82,230,0,0
83,229,1,0
84,229,0,0
85,228,1,0
86,228,0,0
87,228,0,0
88,227,1,0
89,227,0,0
90,226,1,0
91,225,1,0
92,225,0,0
93,224,1,0
94,224,0,0
95,223,1,0
96,223,0,0
97,222,1,0
98,222,0,0
99,221,1,0
100,221,0,0
101,220,1,0
102,219,1,0
103,219,0,0
104,219,0,0
105,218,1,0
106,218,0,0
107,217,1,0
108,216,1,0
109,215,1,0
110,215,0,0
111,214,1,0
112,213,1,0
113,213,0,0
114,212,1,0
115,211,1,0
116,211,0,0
117,210,1,0
118,210,0,0
119,210,0,0
120,209,1,0
121,209,0,0
122,209,0,0
123,208,1,0
124,208,0,0
125,208,0,0
126,207,1,0
127,206,1,0
128,205,1,0
129,205,0,0
130,204,1,0
131,204,0,0
132,203,1,0
133,203,0,0
134,203,0,0
135,202,1,0
136,202,0,0
137,201,1,0
138,200,1,0
139,199,1,0
140,198,1,0
141,198,0,0
142,198,0,0
143,197,1,0
144,197,0,0
145,196,1,0
146,196,0,0
147,195,1,0
148,195,0,0
149,194,1,0
150,194,0,0
151,193,1,0
152,192,1,0
153,192,0,0
154,191,1,0
155,190,1,0
156,190,0,0
157,189,1,0
158,189,0,0
159,238,49,1
160,244,6,1
161,244,0,0
162,244,0,0
163,243,1,0
164,229,14,1
165,184,45,1
166,184,0,0
167,184,0,0
168,183,1,0
169,183,0,0
170,182,1,0
171,181,1,0
172,181,0,0
173,180,1,0
174,180,0,0
175,179,1,0
176,178,1,0
177,177,1,0
178,176,1,0
179,176,0,0
180,175,1,0
181,174,1,0
182,173,1,0
183,173,0,0
184,173,0,0
185,173,0,0
186,173,0,0
187,172,1,0
188,171,1,0
189,171,0,0
190,170,1,0
191,170,0,0
192,169,1,0
193,169,0,0
194,168,1,0
195,168,0,0
196,167,1,0
197,167,0,0
198,166,1,0
199,166,0,0
200,165,1,0
201,164,1,0
202,164,0,0
203,163,1,0
204,162,1,0
205,162,0,0
206,161,1,0
207,161,0,0
208,160,1,0
209,160,0,0
210,159,1,0
211,158,1,0
212,158,0,0
213,157,1,0
214,156,1,0
215,156,0,0
216,155,1,0
217,155,0,0
218,154,1,0
219,154,0,0
220,154,0,0
221,154,0,0
222,153,1,0
223,150,3,0
224,150,0,0
225,150,0,0
226,150,0,0
276,326,176,1
277,325,1,0
278,328,3,0
279,321,7,1
280,322,1,0
281,310,12,1
282,301,9,1
283,275,26,1
284,273,2,0
285,280,7,1
286,289,9,1
287,285,4,0
288,269,16,1
289,249,20,1
290,248,1,0
291,257,9,1
292,257,0,0
293,240,17,1
294,231,9,1
295,222,9,1
296,216,6,1
297,213,3,0
298,205,8,1
299,148,57,1
300,129,19,1
301,9,120,1
464,11,2,0
465,11,0,0
466,11,0,0
471,8,3,0
472,8,0,0
473,8,0,0
474,7,1,0
475,7,0,0
476,6,1,0
477,6,0,0
480,4,2,0
481,4,0,0
482,3,1,0
483,3,0,0
486,2,1,0
487,1,1,0
488,1,0,0
489,0,1,0
490,0,0,0
