x,y,dy,groove
376,162,0,0
375,163,1,0
375,164,1,0
365,167,3,0
365,168,1,0
362,169,1,0
357,170,1,0
356,171,1,0
355,172,1,0
351,173,1,0
347,174,1,0
346,175,1,0
342,176,1,0
341,177,1,0
340,178,1,0
339,179,1,0
323,184,5,0
321,185,1,0
320,186,1,0
366,187,1,0
365,188,1,0
359,189,1,0
365,190,1,0
350,191,1,0
353,192,1,0
334,193,1,0
340,194,1,0
340,195,1,0
345,196,1,0
358,197,1,0
527,198,1,0
527,199,1,0
527,200,1,0
527,201,1,0
386,202,1,0
354,203,1,0
323,204,1,0
319,205,1,0
321,206,1,0
335,207,1,0
347,208,1,0
397,209,1,0
412,210,1,0
412,211,1,0
391,212,1,0
372,213,1,0
372,214,1,0
344,215,1,0
388,216,1,0
328,217,1,0
302,218,1,0
320,219,1,0
328,220,1,0
306,221,1,0
304,222,1,0
313,223,1,0
300,224,1,0
280,225,1,0
309,226,1,0
326,227,1,0
353,228,1,0
522,229,1,0
522,230,1,0
522,231,1,0
522,232,1,0
521,233,1,0
520,238,5,0
520,239,1,0
520,240,1,0
519,241,1,0
519,242,1,0
519,243,1,0
519,244,1,0
519,245,1,0
519,246,1,0
517,252,6,1
517,253,1,0
516,254,1,0
516,255,1,0
516,256,1,0
516,257,1,0
516,258,1,0
516,259,1,0
515,260,1,0
515,261,1,0
515,262,1,0
515,263,1,0
515,264,1,0
514,265,1,0
514,266,1,0
514,267,1,0
505,287,20,1
505,288,1,0
504,289,1,0
504,290,1,0
504,291,1,0
504,292,1,0
504,293,1,0
503,294,1,0
503,295,1,0
503,296,1,0
503,297,1,0
503,298,1,0
503,299,1,0
502,300,1,0
502,301,1,0
