x,y,dy,groove
445,225,0,0
444,226,1,0
440,227,1,0
438,228,1,0
437,229,1,0
433,230,1,0
429,231,1,0
426,232,1,0
424,233,1,0
422,234,1,0
420,235,1,0
422,236,1,0
408,237,1,0
407,238,1,0
405,239,1,0
404,240,1,0
402,241,1,0
399,242,1,0
398,243,1,0
397,244,1,0
395,245,1,0
391,246,1,0
389,247,1,0
381,248,1,0
379,249,1,0
377,250,1,0
376,251,1,0
375,252,1,0
374,253,1,0
370,254,1,0
367,255,1,0
364,256,1,0
363,257,1,0
361,258,1,0
358,259,1,0
355,260,1,0
351,261,1,0
350,262,1,0
348,263,1,0
345,264,1,0
342,265,1,0
338,266,1,0
336,267,1,0
331,268,1,0
329,269,1,0
328,270,1,0
326,271,1,0
322,272,1,0
319,273,1,0
317,274,1,0
316,275,1,0
315,276,1,0
313,277,1,0
311,278,1,0
308,279,1,0
308,280,1,0
307,281,1,0
