x,y,dy,groove
141,288,0,0
142,287,1,0
143,290,3,0
144,290,0,0
145,280,10,1
160,285,5,0
161,294,9,1
162,301,7,1
163,302,1,0
164,303,1,0
165,292,11,1
166,292,0,0
167,296,4,0
168,299,3,0
169,299,0,0
170,299,0,0
171,293,6,1
172,287,6,1
173,278,9,1
174,270,8,1
175,262,8,1
176,261,1,0
177,256,5,0
178,247,9,1
179,241,6,1
180,234,7,1
181,227,7,1
182,223,4,0
183,213,10,1
184,209,4,0
185,205,4,0
186,201,4,0
187,199,2,0
188,210,11,1
191,200,10,1
192,178,22,1
193,180,2,0
194,181,1,0
195,170,11,1
196,169,1,0
197,178,9,1
198,182,4,0
199,182,0,0
203,148,34,1
204,119,29,1
