x,y,dy,groove
107,322,0,0
108,322,0,0
109,322,0,0
110,321,1,0
115,184,137,1
116,185,1,0
117,185,0,0
118,185,0,0
119,185,0,0
120,185,0,0
124,186,1,0
125,187,1,0
126,187,0,0
127,187,0,0
128,188,1,0
129,188,0,0
130,188,0,0
131,188,0,0
132,189,1,0
133,189,0,0
134,189,0,0
135,190,1,0
136,190,0,0
137,189,1,0
138,189,0,0
139,190,1,0
140,190,0,0
141,191,1,0
142,191,0,0
143,191,0,0
144,191,0,0
145,192,1,0
146,192,0,0
147,192,0,0
148,192,0,0
149,193,1,0
150,193,0,0
151,193,0,0
152,193,0,0
153,193,0,0
154,193,0,0
155,193,0,0
156,193,0,0
157,193,0,0
158,193,0,0
159,193,0,0
160,193,0,0
161,193,0,0
162,193,0,0
163,193,0,0
164,193,0,0
165,193,0,0
166,194,1,0
167,194,0,0
168,194,0,0
169,193,1,0
170,193,0,0
171,193,0,0
172,193,0,0
173,192,1,0
174,192,0,0
178,191,1,0
179,191,0,0
180,192,1,0
181,193,1,0
182,194,1,0
183,194,0,0
184,194,0,0
185,194,0,0
186,194,0,0
187,195,1,0
188,195,0,0
189,195,0,0
190,195,0,0
191,195,0,0
192,195,0,0
193,195,0,0
194,195,0,0
195,195,0,0
196,195,0,0
197,195,0,0
198,195,0,0
199,195,0,0
200,195,0,0
201,195,0,0
202,194,1,0
203,194,0,0
204,194,0,0
205,194,0,0
206,194,0,0
207,194,0,0
208,194,0,0
209,194,0,0
210,194,0,0
211,194,0,0
212,194,0,0
213,194,0,0
214,194,0,0
215,194,0,0
216,193,1,0
217,193,0,0
218,193,0,0
219,193,0,0
220,193,0,0
221,193,0,0
222,194,1,0
223,194,0,0
224,194,0,0
225,194,0,0
226,194,0,0
227,194,0,0
228,194,0,0
229,194,0,0
230,194,0,0
231,193,1,0
232,193,0,0
233,193,0,0
234,193,0,0
235,193,0,0
236,194,1,0
237,193,1,0
238,193,0,0
239,193,0,0
240,192,1,0
241,191,1,0
242,190,1,0
246,186,4,0
247,189,3,0
248,189,0,0
249,190,1,0
250,191,1,0
251,191,0,0
252,192,1,0
253,192,0,0
254,192,0,0
255,192,0,0
256,193,1,0
257,192,1,0
258,192,0,0
259,192,0,0
260,192,0,0
261,192,0,0
262,191,1,0
263,191,0,0
264,190,1,0
265,190,0,0
266,190,0,0
267,190,0,0
268,189,1,0
269,189,0,0
270,189,0,0
271,189,0,0
272,189,0,0
