x,y,dy,groove
74,149,0,0
75,149,0,0
76,148,1,0
112,326,178,1
113,335,9,1
114,333,2,0
115,333,0,0
116,334,1,0
117,331,3,0
118,180,151,1
119,180,0,0
120,103,77,1
121,77,26,1
122,80,3,0
123,103,23,1
124,103,0,0
125,113,10,1
126,114,1,0
127,229,115,1
128,242,13,1
129,258,16,1
130,271,13,1
131,276,5,0
132,272,4,0
133,257,15,1
134,240,17,1
135,227,13,1
136,204,23,1
137,197,7,1
138,184,13,1
139,177,7,1
140,177,0,0
141,177,0,0
142,176,1,0
143,176,0,0
144,175,1,0
145,175,0,0
146,175,0,0
147,174,1,0
148,174,0,0
149,174,0,0
150,174,0,0
151,174,0,0
152,173,1,0
153,173,0,0
154,172,1,0
155,172,0,0
156,172,0,0
157,172,0,0
158,171,1,0
159,171,0,0
160,171,0,0
161,171,0,0
162,171,0,0
163,170,1,0
164,170,0,0
165,170,0,0
166,169,1,0
167,169,0,0
168,168,1,0
169,168,0,0
170,168,0,0
171,168,0,0
172,168,0,0
173,167,1,0
174,166,1,0
175,166,0,0
176,166,0,0
177,166,0,0
178,165,1,0
179,165,0,0
180,164,1,0
183,162,2,0
184,162,0,0
185,162,0,0
186,162,0,0
187,162,0,0
188,162,0,0
189,162,0,0
190,162,0,0
191,162,0,0
192,161,1,0
193,161,0,0
194,160,1,0
195,160,0,0
196,160,0,0
197,160,0,0
198,160,0,0
199,160,0,0
200,159,1,0
201,159,0,0
202,158,1,0
203,158,0,0
204,158,0,0
205,158,0,0
206,158,0,0
208,155,3,0
209,156,1,0
210,155,1,0
211,155,0,0
212,155,0,0
213,155,0,0
214,155,0,0
215,155,0,0
216,154,1,0
217,154,0,0
218,153,1,0
219,153,0,0
220,153,0,0
224,150,3,0
225,150,0,0
226,150,0,0
599,28,122,1
600,28,0,0
601,28,0,0
602,28,0,0
603,28,0,0
