x,y,dy,groove
103,322,0,0
104,321,1,0
105,321,0,0
106,321,0,0
108,190,131,1
109,191,1,0
110,191,0,0
111,191,0,0
114,189,2,0
115,189,0,0
116,190,1,0
117,190,0,0
118,190,0,0
119,190,0,0
120,190,0,0
124,192,2,0
125,192,0,0
126,193,1,0
127,194,1,0
128,194,0,0
129,194,0,0
130,195,1,0
131,195,0,0
132,196,1,0
133,196,0,0
134,196,0,0
135,196,0,0
136,196,0,0
137,197,1,0
138,197,0,0
139,198,1,0
140,198,0,0
141,199,1,0
142,199,0,0
143,199,0,0
144,199,0,0
145,199,0,0
146,199,0,0
147,200,1,0
148,200,0,0
149,200,0,0
150,200,0,0
151,201,1,0
152,201,0,0
153,201,0,0
154,201,0,0
155,201,0,0
156,201,0,0
157,201,0,0
158,201,0,0
159,201,0,0
160,201,0,0
161,201,0,0
162,201,0,0
163,201,0,0
164,201,0,0
165,201,0,0
166,201,0,0
167,201,0,0
168,202,1,0
169,202,0,0
170,202,0,0
171,201,1,0
172,201,0,0
175,200,1,0
176,200,0,0
177,200,0,0
178,200,0,0
179,201,1,0
180,201,0,0
181,202,1,0
182,202,0,0
183,202,0,0
184,203,1,0
185,203,0,0
186,203,0,0
187,203,0,0
188,203,0,0
189,203,0,0
190,203,0,0
191,203,0,0
192,203,0,0
193,203,0,0
194,203,0,0
195,203,0,0
196,203,0,0
197,203,0,0
198,203,0,0
199,203,0,0
200,203,0,0
201,203,0,0
202,203,0,0
203,203,0,0
204,203,0,0
205,203,0,0
206,203,0,0
207,203,0,0
208,203,0,0
209,203,0,0
210,203,0,0
211,204,1,0
212,204,0,0
213,204,0,0
214,204,0,0
215,204,0,0
216,204,0,0
217,204,0,0
218,203,1,0
219,203,0,0
220,203,0,0
221,203,0,0
222,203,0,0
223,203,0,0
224,203,0,0
225,203,0,0
226,203,0,0
227,203,0,0
228,203,0,0
229,204,1,0
230,204,0,0
231,203,1,0
