x,y,dy,groove
339,162,0,0
338,163,1,0
337,164,1,0
336,165,1,0
335,166,1,0
332,167,1,0
331,168,1,0
329,169,1,0
327,170,1,0
326,171,1,0
325,172,1,0
323,173,1,0
321,174,1,0
319,175,1,0
317,176,1,0
316,177,1,0
314,178,1,0
313,179,1,0
312,180,1,0
310,181,1,0
308,182,1,0
306,183,1,0
305,184,1,0
303,185,1,0
301,186,1,0
299,187,1,0
297,188,1,0
296,189,1,0
294,190,1,0
293,191,1,0
291,192,1,0
290,193,1,0
289,194,1,0
288,195,1,0
288,196,1,0
285,197,1,0
282,198,1,0
281,199,1,0
279,200,1,0
277,201,1,0
275,202,1,0
274,203,1,0
272,204,1,0
270,205,1,0
268,206,1,0
267,207,1,0
265,208,1,0
265,209,1,0
264,210,1,0
262,211,1,0
260,212,1,0
259,213,1,0
256,214,1,0
254,215,1,0
253,216,1,0
252,217,1,0
250,218,1,0
249,219,1,0
247,220,1,0
245,221,1,0
244,222,1,0
242,223,1,0
241,224,1,0
239,225,1,0
237,226,1,0
236,227,1,0
235,228,1,0
233,229,1,0
231,230,1,0
229,231,1,0
228,232,1,0
227,233,1,0
225,234,1,0
223,235,1,0
222,236,1,0
222,237,1,0
221,238,1,0
221,239,1,0
