x,y,dy,groove
529,201,0,0
528,202,1,0
528,203,1,0
516,204,1,0
515,205,1,0
513,206,1,0
507,207,1,0
503,208,1,0
498,209,1,0
489,210,1,0
484,211,1,0
481,212,1,0
466,216,4,0
465,217,1,0
453,221,4,0
451,222,1,0
447,223,1,0
446,224,1,0
429,226,2,0
427,227,1,0
423,228,1,0
421,229,1,0
415,230,1,0
411,231,1,0
410,232,1,0
398,235,3,0
394,236,1,0
390,237,1,0
385,238,1,0
380,239,1,0
376,240,1,0
373,241,1,0
368,242,1,0
364,243,1,0
359,244,1,0
349,245,1,0
347,246,1,0
344,247,1,0
342,248,1,0
334,249,1,0
330,250,1,0
367,251,1,0
389,252,1,0
550,253,1,0
405,254,1,0
405,255,1,0
392,256,1,0
375,257,1,0
356,258,1,0
354,259,1,0
353,260,1,0
361,261,1,0
342,262,1,0
340,263,1,0
287,264,1,0
285,265,1,0
280,266,1,0
276,267,1,0
270,268,1,0
268,269,1,0
265,270,1,0
265,271,1,0
246,274,3,0
245,275,1,0
243,276,1,0
538,283,7,1
538,284,1,0
538,285,1,0
537,286,1,0
537,287,1,0
537,288,1,0
537,289,1,0
537,290,1,0
536,291,1,0
536,292,1,0
536,293,1,0
536,294,1,0
185,329,35,1
185,330,1,0
