x,y,dy,groove
104,322,0,0
105,322,0,0
106,322,0,0
107,322,0,0
108,321,1,0
115,188,133,1
116,188,0,0
117,188,0,0
118,188,0,0
119,188,0,0
120,188,0,0
123,189,1,0
124,190,1,0
125,190,0,0
126,191,1,0
127,192,1,0
128,192,0,0
129,192,0,0
130,193,1,0
131,193,0,0
132,193,0,0
133,194,1,0
134,194,0,0
135,194,0,0
136,194,0,0
137,194,0,0
138,194,0,0
139,195,1,0
140,195,0,0
141,195,0,0
142,196,1,0
143,196,0,0
144,196,0,0
145,196,0,0
146,197,1,0
147,197,0,0
148,197,0,0
149,197,0,0
150,197,0,0
151,198,1,0
152,198,0,0
153,198,0,0
154,198,0,0
155,198,0,0
156,198,0,0
157,198,0,0
158,198,0,0
159,199,1,0
160,199,0,0
161,199,0,0
162,199,0,0
163,199,0,0
164,199,0,0
165,199,0,0
166,199,0,0
167,199,0,0
168,199,0,0
169,199,0,0
170,199,0,0
171,199,0,0
172,199,0,0
173,198,1,0
176,197,1,0
177,197,0,0
178,197,0,0
179,197,0,0
180,197,0,0
181,198,1,0
182,199,1,0
183,199,0,0
184,199,0,0
185,199,0,0
186,199,0,0
187,200,1,0
188,200,0,0
189,200,0,0
190,200,0,0
191,199,1,0
192,200,1,0
193,200,0,0
194,200,0,0
195,200,0,0
196,199,1,0
197,199,0,0
198,199,0,0
199,199,0,0
200,199,0,0
201,199,0,0
202,199,0,0
203,199,0,0
204,199,0,0
205,200,1,0
206,200,0,0
207,200,0,0
208,200,0,0
209,199,1,0
210,199,0,0
211,199,0,0
212,199,0,0
213,199,0,0
214,200,1,0
215,200,0,0
216,200,0,0
217,200,0,0
218,200,0,0
219,200,0,0
220,200,0,0
221,200,0,0
222,200,0,0
223,202,2,0
224,202,0,0
225,202,0,0
226,202,0,0
227,203,1,0
228,203,0,0
229,203,0,0
230,203,0,0
231,203,0,0
232,202,1,0
233,202,0,0
234,202,0,0
235,201,1,0
236,200,1,0
237,200,0,0
238,200,0,0
