x,y,dy,groove
324,0,0,0
307,1,1,0
207,2,1,0
206,3,1,0
206,4,1,0
205,5,1,0
205,6,1,0
204,7,1,0
203,8,1,0
203,9,1,0
202,10,1,0
201,11,1,0
201,12,1,0
200,13,1,0
454,164,151,1
454,165,1,0
454,166,1,0
454,167,1,0
454,168,1,0
453,169,1,0
453,170,1,0
453,171,1,0
454,172,1,0
454,173,1,0
454,174,1,0
454,175,1,0
454,176,1,0
455,177,1,0
455,178,1,0
454,179,1,0
453,180,1,0
454,181,1,0
454,182,1,0
454,183,1,0
454,184,1,0
453,185,1,0
453,186,1,0
454,187,1,0
454,188,1,0
454,189,1,0
454,190,1,0
454,191,1,0
454,192,1,0
454,193,1,0
454,194,1,0
454,195,1,0
454,196,1,0
454,197,1,0
454,198,1,0
457,199,1,0
458,200,1,0
459,201,1,0
459,202,1,0
459,203,1,0
461,204,1,0
461,205,1,0
460,206,1,0
460,207,1,0
460,208,1,0
461,209,1,0
461,210,1,0
461,211,1,0
461,212,1,0
457,215,3,0
456,216,1,0
455,217,1,0
455,218,1,0
454,219,1,0
452,221,2,0
451,222,1,0
451,223,1,0
452,224,1,0
453,225,1,0
455,226,1,0
456,227,1,0
457,228,1,0
458,229,1,0
459,230,1,0
460,231,1,0
460,232,1,0
460,233,1,0
460,234,1,0
460,235,1,0
460,236,1,0
460,237,1,0
459,238,1,0
459,239,1,0
459,240,1,0
459,241,1,0
459,242,1,0
459,243,1,0
459,244,1,0
449,249,5,0
448,250,1,0
448,251,1,0
449,252,1,0
449,253,1,0
450,254,1,0
450,255,1,0
451,256,1,0
451,257,1,0
451,258,1,0
451,259,1,0
451,260,1,0
452,261,1,0
452,262,1,0
