x,y,dy,groove
169,314,0,0
170,314,0,0
171,314,0,0
177,112,202,1
178,112,0,0
179,112,0,0
256,9,103,1
257,8,1,0
258,8,0,0
259,7,1,0
260,7,0,0
261,5,2,0
262,4,1,0
263,3,1,0
264,2,1,0
265,2,0,0
266,2,0,0
267,1,1,0
268,1,0,0
375,0,1,0
376,1,1,0
377,1,0,0
378,1,0,0
379,2,1,0
380,3,1,0
381,4,1,0
382,4,0,0
383,5,1,0
384,6,1,0
385,6,0,0
388,209,203,1
389,242,33,1
390,265,23,1
391,270,5,0
392,256,14,1
393,246,10,1
394,253,7,1
395,256,3,0
396,257,1,0
397,267,10,1
398,269,2,0
399,271,2,0
400,270,1,0
401,274,4,0
402,274,0,0
403,275,1,0
404,278,3,0
405,293,15,1
