x,y,dy,groove
384,199,0,0
383,200,1,0
382,201,1,0
378,202,1,0
376,203,1,0
373,204,1,0
371,205,1,0
369,206,1,0
366,207,1,0
363,208,1,0
360,209,1,0
357,210,1,0
354,211,1,0
352,212,1,0
350,213,1,0
347,214,1,0
345,215,1,0
341,216,1,0
338,217,1,0
335,218,1,0
332,219,1,0
329,220,1,0
328,221,1,0
325,222,1,0
324,223,1,0
320,224,1,0
315,225,1,0
314,226,1,0
313,227,1,0
310,228,1,0
308,229,1,0
305,230,1,0
303,231,1,0
301,232,1,0
299,233,1,0
296,234,1,0
294,235,1,0
290,236,1,0
288,237,1,0
287,238,1,0
284,239,1,0
281,240,1,0
278,241,1,0
276,242,1,0
274,243,1,0
271,244,1,0
268,245,1,0
266,246,1,0
263,247,1,0
260,248,1,0
255,249,1,0
253,250,1,0
251,251,1,0
249,252,1,0
245,253,1,0
243,254,1,0
240,255,1,0
238,256,1,0
236,257,1,0
233,258,1,0
231,259,1,0
228,260,1,0
226,261,1,0
223,262,1,0
220,263,1,0
217,264,1,0
214,265,1,0
211,266,1,0
208,267,1,0
206,268,1,0
203,269,1,0
201,270,1,0
198,271,1,0
194,272,1,0
191,273,1,0
186,274,1,0
184,275,1,0
182,276,1,0
179,277,1,0
176,278,1,0
173,279,1,0
170,280,1,0
168,281,1,0
164,282,1,0
160,283,1,0
157,284,1,0
155,285,1,0
150,286,1,0
149,287,1,0
147,288,1,0
146,289,1,0
144,290,1,0
142,291,1,0
142,292,1,0
141,293,1,0
140,294,1,0
