x,y,dy,groove
552,0,0,0
549,1,1,0
527,2,1,0
529,3,1,0
530,4,1,0
531,5,1,0
532,6,1,0
534,7,1,0
535,8,1,0
536,9,1,0
537,10,1,0
539,11,1,0
540,12,1,0
541,13,1,0
543,14,1,0
543,15,1,0
545,16,1,0
546,17,1,0
547,18,1,0
548,19,1,0
549,20,1,0
551,21,1,0
552,22,1,0
553,23,1,0
553,24,1,0
299,186,162,1
298,187,1,0
298,188,1,0
297,189,1,0
294,190,1,0
292,191,1,0
290,192,1,0
288,193,1,0
287,194,1,0
285,195,1,0
283,196,1,0
281,197,1,0
279,198,1,0
277,199,1,0
275,200,1,0
274,201,1,0
272,202,1,0
272,203,1,0
268,204,1,0
266,205,1,0
264,206,1,0
261,207,1,0
260,208,1,0
257,209,1,0
255,210,1,0
253,211,1,0
252,212,1,0
251,213,1,0
248,214,1,0
247,215,1,0
246,216,1,0
245,217,1,0
244,218,1,0
241,219,1,0
237,220,1,0
236,221,1,0
234,222,1,0
232,223,1,0
231,224,1,0
229,225,1,0
227,226,1,0
226,227,1,0
224,228,1,0
222,229,1,0
220,230,1,0
218,231,1,0
217,232,1,0
214,233,1,0
213,234,1,0
211,235,1,0
210,236,1,0
207,237,1,0
205,238,1,0
204,239,1,0
203,240,1,0
200,241,1,0
198,242,1,0
196,243,1,0
195,244,1,0
193,245,1,0
191,246,1,0
189,247,1,0
187,248,1,0
185,249,1,0
183,250,1,0
179,251,1,0
177,252,1,0
176,253,1,0
174,254,1,0
173,255,1,0
171,256,1,0
170,257,1,0
169,258,1,0
167,259,1,0
165,260,1,0
164,261,1,0
161,262,1,0
158,263,1,0
157,264,1,0
156,265,1,0
155,266,1,0
154,267,1,0
153,268,1,0
152,269,1,0
152,270,1,0
180,321,51,1
179,322,1,0
179,323,1,0
179,324,1,0
598,429,105,1
598,430,1,0
598,431,1,0
598,432,1,0
598,433,1,0
598,434,1,0
