x,y,dy,groove
440,158,0,0
440,159,1,0
439,160,1,0
439,161,1,0
438,162,1,0
438,163,1,0
438,164,1,0
438,165,1,0
438,166,1,0
439,167,1,0
439,168,1,0
439,169,1,0
439,170,1,0
439,171,1,0
439,172,1,0
439,173,1,0
439,174,1,0
439,175,1,0
439,176,1,0
439,177,1,0
439,178,1,0
439,179,1,0
439,180,1,0
439,181,1,0
439,182,1,0
439,183,1,0
439,184,1,0
439,185,1,0
439,186,1,0
439,187,1,0
439,188,1,0
439,189,1,0
439,190,1,0
439,191,1,0
439,192,1,0
439,193,1,0
439,194,1,0
439,195,1,0
439,196,1,0
440,197,1,0
440,198,1,0
440,199,1,0
440,200,1,0
440,201,1,0
440,202,1,0
440,203,1,0
441,204,1,0
441,205,1,0
441,206,1,0
441,207,1,0
