x,y,dy,groove
87,216,0,0
88,216,0,0
89,215,1,0
90,215,0,0
91,214,1,0
92,214,0,0
93,214,0,0
94,213,1,0
95,213,0,0
96,212,1,0
97,212,0,0
98,212,0,0
99,211,1,0
100,210,1,0
101,210,0,0
102,209,1,0
103,209,0,0
104,208,1,0
105,208,0,0
106,207,1,0
107,207,0,0
108,207,0,0
109,206,1,0
110,206,0,0
111,205,1,0
112,204,1,0
113,204,0,0
114,203,1,0
115,203,0,0
116,202,1,0
117,201,1,0
118,201,0,0
119,200,1,0
120,200,0,0
121,199,1,0
122,199,0,0
123,199,0,0
124,198,1,0
125,198,0,0
126,198,0,0
127,197,1,0
128,196,1,0
129,196,0,0
130,195,1,0
131,195,0,0
132,195,0,0
133,194,1,0
134,194,0,0
135,194,0,0
136,193,1,0
137,193,0,0
138,192,1,0
139,191,1,0
140,182,9,1
141,182,0,0
142,183,1,0
143,190,7,1
144,189,1,0
145,188,1,0
146,188,0,0
147,188,0,0
148,187,1,0
149,187,0,0
150,186,1,0
151,185,1,0
152,185,0,0
153,185,0,0
154,229,44,1
155,228,1,0
156,219,9,1
157,227,8,1
158,221,6,1
159,181,40,1
160,181,0,0
161,181,0,0
162,180,1,0
163,180,0,0
164,179,1,0
165,178,1,0
166,178,0,0
167,177,1,0
168,177,0,0
169,176,1,0
170,176,0,0
171,175,1,0
172,175,0,0
173,174,1,0
174,173,1,0
175,173,0,0
176,172,1,0
177,172,0,0
178,171,1,0
179,171,0,0
180,170,1,0
181,169,1,0
182,168,1,0
183,168,0,0
184,167,1,0
185,167,0,0
186,167,0,0
187,167,0,0
188,166,1,0
189,166,0,0
190,165,1,0
191,165,0,0
192,164,1,0
193,163,1,0
194,163,0,0
195,162,1,0
196,162,0,0
197,162,0,0
198,161,1,0
199,161,0,0
200,161,0,0
201,160,1,0
202,159,1,0
203,159,0,0
204,158,1,0
205,158,0,0
206,158,0,0
207,157,1,0
208,155,2,0
209,154,1,0
210,154,0,0
211,154,0,0
212,154,0,0
213,153,1,0
214,153,0,0
216,150,3,0
217,150,0,0
218,150,0,0
219,150,0,0
220,149,1,0
240,318,169,1
241,299,19,1
242,288,11,1
243,281,7,1
244,278,3,0
245,276,2,0
246,275,1,0
247,281,6,1
248,252,29,1
249,228,24,1
250,195,33,1
251,189,6,1
252,182,7,1
253,166,16,1
254,160,6,1
255,172,12,1
256,159,13,1
476,13,146,1
477,13,0,0
478,13,0,0
479,12,1,0
480,12,0,0
481,12,0,0
482,11,1,0
508,0,11,1
509,0,0,0
510,0,0,0
