x,y,dy,groove
56,0,0,0
56,1,1,0
63,244,243,1
64,245,1,0
64,246,1,0
63,247,1,0
63,248,1,0
63,249,1,0
63,250,1,0
63,251,1,0
63,252,1,0
63,253,1,0
63,254,1,0
63,255,1,0
63,256,1,0
63,257,1,0
63,258,1,0
63,259,1,0
63,260,1,0
63,261,1,0
63,262,1,0
63,263,1,0
63,264,1,0
63,265,1,0
63,266,1,0
63,267,1,0
63,268,1,0
63,269,1,0
63,270,1,0
63,271,1,0
63,272,1,0
64,273,1,0
64,274,1,0
64,275,1,0
64,276,1,0
64,277,1,0
64,278,1,0
64,279,1,0
64,280,1,0
64,281,1,0
64,282,1,0
64,283,1,0
64,284,1,0
64,285,1,0
64,286,1,0
65,287,1,0
65,288,1,0
65,289,1,0
65,290,1,0
65,291,1,0
65,292,1,0
65,293,1,0
65,294,1,0
65,295,1,0
66,296,1,0
66,297,1,0
66,298,1,0
66,299,1,0
66,300,1,0
66,301,1,0
67,302,1,0
67,303,1,0
