x,y,dy,groove
143,282,0,0
144,287,5,0
145,287,0,0
146,282,5,0
167,263,19,1
168,263,0,0
169,271,8,1
170,298,27,1
171,302,4,0
172,290,12,1
173,288,2,0
174,293,5,0
175,298,5,0
176,299,1,0
177,298,1,0
178,299,1,0
179,295,4,0
180,292,3,0
181,284,8,1
182,276,8,1
183,268,8,1
184,265,3,0
185,259,6,1
186,255,4,0
187,249,6,1
188,243,6,1
189,240,3,0
190,234,6,1
191,220,14,1
192,218,2,0
193,218,0,0
194,222,4,0
195,222,0,0
196,219,3,0
197,216,3,0
198,212,4,0
199,207,5,0
200,204,3,0
201,199,5,0
202,196,3,0
203,194,2,0
204,185,9,1
205,183,2,0
206,179,4,0
207,182,3,0
208,176,6,1
209,183,7,1
211,117,66,1
212,104,13,1
218,147,43,1
220,120,27,1
222,121,1,0
