x,y,dy,groove
144,287,0,0
145,290,3,0
146,290,0,0
171,276,14,1
172,276,0,0
176,272,4,0
178,279,7,1
179,293,14,1
180,301,8,1
181,301,0,0
182,297,4,0
183,284,13,1
184,282,2,0
185,287,5,0
186,284,3,0
187,283,1,0
188,280,3,0
189,277,3,0
190,266,11,1
191,261,5,0
192,256,5,0
193,250,6,1
194,243,7,1
195,236,7,1
196,226,10,1
197,220,6,1
198,219,1,0
199,213,6,1
200,210,3,0
201,205,5,0
202,204,1,0
203,201,3,0
204,200,1,0
205,208,8,1
206,203,5,0
207,190,13,1
208,180,10,1
209,176,4,0
210,175,1,0
211,173,2,0
212,178,5,0
