x,y,dy,groove
376,177,0,0
375,178,1,0
373,179,1,0
372,180,1,0
370,181,1,0
369,182,1,0
366,183,1,0
364,184,1,0
363,185,1,0
361,186,1,0
360,187,1,0
357,188,1,0
355,189,1,0
354,190,1,0
352,191,1,0
351,192,1,0
349,193,1,0
347,194,1,0
345,195,1,0
342,196,1,0
341,197,1,0
339,198,1,0
339,199,1,0
338,200,1,0
336,201,1,0
333,202,1,0
330,203,1,0
328,204,1,0
327,205,1,0
326,206,1,0
325,207,1,0
323,208,1,0
321,209,1,0
320,210,1,0
318,211,1,0
316,212,1,0
314,213,1,0
313,214,1,0
312,215,1,0
310,216,1,0
308,217,1,0
306,218,1,0
305,219,1,0
303,220,1,0
301,221,1,0
299,222,1,0
298,223,1,0
296,224,1,0
294,225,1,0
292,226,1,0
291,227,1,0
289,228,1,0
287,229,1,0
285,230,1,0
284,231,1,0
282,232,1,0
281,233,1,0
279,234,1,0
278,235,1,0
277,236,1,0
277,237,1,0
277,238,1,0
