x,y,baseline,depth,groove
<<<<<<< HEAD
218,212,214.3146602533168,2.314660253316788,0
219,212,214.59690830122705,2.596908301227046,0
220,212,214.8791563491373,2.879156349137304,0
348,283,251.00690648165,-31.99309351835001,0
349,283,251.28915452956022,-31.71084547043978,0
350,283,251.57140257747048,-31.42859742252952,0
351,284,251.85365062538074,-32.14634937461926,0
357,214,253.54713891284229,39.547138912842286,1
358,214,253.82938696075252,39.829386960752515,1
359,214,254.11163500866277,40.11163500866277,1
=======
218,212,286.6184340429841,68.61843404298412,1
219,212,286.6184340429841,67.61843404298412,1
220,212,286.6184340429841,66.61843404298412,1
348,283,350.7418423917171,2.741842391717114,0
349,283,350.7418423917171,1.741842391717114,0
350,283,350.7418423917171,0.741842391717114,0
351,284,351.6449889881781,0.6449889881781132,0
357,214,288.4247272359062,-68.57527276409382,0
358,214,288.4247272359062,-69.57527276409382,0
359,214,288.4247272359062,-70.57527276409382,0
>>>>>>> feature
