x,y,baseline,depth,groove
131,231,189.7205976683251,58.7205976683251,1
132,231,189.7205976683251,57.7205976683251,1
133,231,189.7205976683251,56.7205976683251,1
140,230,190.44698647164756,50.44698647164756,1
141,230,190.44698647164756,49.44698647164756,1
142,230,190.44698647164756,48.44698647164756,1
162,231,189.7205976683251,27.720597668325098,1
163,231,189.7205976683251,26.720597668325098,1
164,231,189.7205976683251,25.720597668325098,1
171,230,190.44698647164756,19.446986471647563,1
172,230,190.44698647164756,18.446986471647563,1
173,229,191.17337527497006,18.173375274970056,1
174,229,191.17337527497006,17.173375274970056,1
175,229,191.17337527497006,16.173375274970056,1
176,229,191.17337527497006,15.173375274970056,1
177,229,191.17337527497006,14.173375274970056,1
178,228,191.89976407829252,13.89976407829252,1
179,228,191.89976407829252,12.89976407829252,1
180,228,191.89976407829252,11.89976407829252,1
181,228,191.89976407829252,10.89976407829252,1
182,228,191.89976407829252,9.89976407829252,1
183,230,190.44698647164756,7.446986471647563,1
184,230,190.44698647164756,6.446986471647563,1
185,228,191.89976407829252,6.89976407829252,1
189,301,138.8733814357521,-50.126618564247906,0
190,228,191.89976407829252,1.8997640782925203,0
191,228,191.89976407829252,0.8997640782925203,0
192,270,161.39143433874872,-30.608565661251276,0
193,257,170.83448878194085,-22.16551121805915,0
194,256,171.5608775852633,-22.439122414736687,0
195,225,194.07893048825994,-0.9210695117400576,0
196,225,194.07893048825994,-1.9210695117400576,0
197,224,194.8053192915824,-2.194680708417593,0
198,224,194.8053192915824,-3.194680708417593,0
199,224,194.8053192915824,-4.194680708417593,0
200,220,197.7108745048723,-2.2891254951277062,0
201,218,199.16365211151722,-1.836347888482777,0
202,226,193.35254168493745,-8.64745831506255,0
203,226,193.35254168493745,-9.64745831506255,0
204,226,193.35254168493745,-10.64745831506255,0
205,226,193.35254168493745,-11.64745831506255,0
207,225,194.07893048825994,-12.921069511740058,0
208,225,194.07893048825994,-13.921069511740058,0
209,225,194.07893048825994,-14.921069511740058,0
239,216,200.61642971816218,-38.38357028183782,0
240,216,200.61642971816218,-39.38357028183782,0
241,216,200.61642971816218,-40.38357028183782,0
242,216,200.61642971816218,-41.38357028183782,0
243,217,199.8900409148397,-43.10995908516031,0
244,215,201.34281852148465,-42.657181478515355,0
245,215,201.34281852148465,-43.657181478515355,0
246,215,201.34281852148465,-44.657181478515355,0
247,215,201.34281852148465,-45.657181478515355,0
