x,y,baseline,depth,groove
120,274,142.46356408568394,22.46356408568394,1
121,274,142.46356408568394,21.46356408568394,1
122,274,142.46356408568394,20.46356408568394,1
132,274,142.46356408568394,10.463564085683942,1
133,274,142.46356408568394,9.463564085683942,1
134,274,142.46356408568394,8.463564085683942,1
135,274,142.46356408568394,7.463564085683942,1
136,274,142.46356408568394,6.463564085683942,1
139,278,147.04755152681432,8.047551526814317,1
140,278,147.04755152681432,7.047551526814317,1
141,278,147.04755152681432,6.047551526814317,1
142,278,147.04755152681432,5.047551526814317,1
143,278,147.04755152681432,4.047551526814317,0
144,278,147.04755152681432,3.047551526814317,0
145,278,147.04755152681432,2.047551526814317,0
149,276,144.75555780624913,-4.244442193750871,0
150,276,144.75555780624913,-5.244442193750871,0
151,274,142.46356408568394,-8.536435914316058,0
155,281,150.48554210766204,-4.514457892337958,0
156,310,183.71945105585704,27.719451055857036,1
157,281,150.48554210766204,-6.514457892337958,0
158,281,150.48554210766204,-7.514457892337958,0
160,281,150.48554210766204,-9.514457892337958,0
161,281,150.48554210766204,-10.514457892337958,0
162,281,150.48554210766204,-11.514457892337958,0
164,281,150.48554210766204,-13.514457892337958,0
165,281,150.48554210766204,-14.514457892337958,0
166,281,150.48554210766204,-15.514457892337958,0
170,282,151.63153896794464,-18.368461032055365,0
171,282,151.63153896794464,-19.368461032055365,0
172,282,151.63153896794464,-20.368461032055365,0
