x,y,baseline,depth,groove
<<<<<<< HEAD
164,230,237.77663806393278,7.776638063932779,1
165,230,237.48984314493302,7.489843144933019,1
166,230,237.20304822593326,7.203048225933259,1
167,230,236.9162533069335,6.916253306933498,1
185,226,231.7539447649379,5.7539447649378985,1
186,226,231.46714984593814,5.467149845938138,1
187,228,231.18035492693838,3.180354926938378,0
189,225,230.60676508893886,5.606765088938857,1
190,225,230.3199701699391,5.319970169939097,1
191,225,230.03317525093934,5.033175250939337,1
192,225,229.74638033193958,4.7463803319395765,0
194,224,229.17279049394008,5.172790493940084,1
195,224,228.88599557494032,4.885995574940324,0
196,224,228.59920065594056,4.599200655940564,0
197,224,228.3124057369408,4.3124057369408035,0
198,224,228.02561081794104,4.025610817941043,0
199,310,227.73881589894128,-82.26118410105872,0
200,313,227.45202097994155,-85.54797902005845,0
201,223,227.1652260609418,4.165226060941791,0
202,223,226.87843114194203,3.8784311419420305,0
203,223,226.59163622294227,3.5916362229422703,0
204,223,226.3048413039425,3.30484130394251,0
205,223,226.01804638494275,3.0180463849427497,0
209,222,224.8708667089437,2.8708667089437085,0
210,222,224.58407178994398,2.5840717899439767,0
211,221,224.29727687094422,3.2972768709442164,0
212,221,224.01048195194446,3.010481951944456,0
213,221,223.7236870329447,2.723687032944696,0
214,226,223.43689211394494,-2.5631078860550645,0
215,211,223.15009719494518,12.150097194945175,1
217,220,222.57650735694568,2.576507356945683,0
218,220,222.28971243794592,2.289712437945923,0
219,220,222.00291751894616,2.0029175189461625,0
220,220,221.7161225999464,1.7161225999464023,0
221,220,221.42932768094664,1.429327680946642,0
222,219,221.14253276194688,2.1425327619468817,0
223,219,220.85573784294712,1.8557378429471214,0
224,219,220.56894292394736,1.5689429239473611,0
225,217,220.2821480049476,3.282148004947601,0
226,217,219.99535308594784,2.9953530859478406,0
227,217,219.7085581669481,2.7085581669481087,0
228,217,219.42176324794835,2.4217632479483484,0
229,217,219.1349683289486,2.134968328948588,0
239,215,216.267019138951,1.2670191389510137,0
240,215,215.98022421995125,0.9802242199512534,0
241,215,215.6934293009515,0.6934293009514931,0
242,214,215.40663438195173,1.4066343819517328,0
243,214,215.119839462952,1.119839462952001,0
244,214,214.83304454395224,0.8330445439522407,0
245,214,214.54624962495248,0.5462496249524804,0
246,214,214.25945470595272,0.25945470595272013,0
247,213,213.972659786953,0.9726597869529883,0
248,213,213.68586486795323,0.685864867953228,0
249,213,213.39906994895347,0.3990699489534677,0
=======
164,230,209.15329714558754,45.153297145587544,1
165,230,209.15329714558754,44.153297145587544,1
166,230,209.15329714558754,43.153297145587544,1
167,230,209.15329714558754,42.153297145587544,1
185,226,211.00077483674622,26.000774836746217,1
186,226,211.00077483674622,25.000774836746217,1
187,228,210.0770359911669,23.077035991166895,1
189,225,211.4626442595359,22.462644259535892,1
190,225,211.4626442595359,21.462644259535892,1
191,225,211.4626442595359,20.462644259535892,1
192,225,211.4626442595359,19.462644259535892,1
194,224,211.92451368232554,17.92451368232554,1
195,224,211.92451368232554,16.92451368232554,1
196,224,211.92451368232554,15.92451368232554,1
197,224,211.92451368232554,14.92451368232554,1
198,224,211.92451368232554,13.92451368232554,1
199,310,172.20374332241397,-26.79625667758603,0
200,313,170.81813505404494,-29.181864945955056,0
201,223,212.38638310511521,11.386383105115215,1
202,223,212.38638310511521,10.386383105115215,1
203,223,212.38638310511521,9.386383105115215,1
204,223,212.38638310511521,8.386383105115215,1
205,223,212.38638310511521,7.386383105115215,1
209,222,212.8482525279049,3.84825252790489,0
210,222,212.8482525279049,2.84825252790489,0
211,221,213.31012195069457,2.3101219506945654,0
212,221,213.31012195069457,1.3101219506945654,0
213,221,213.31012195069457,0.3101219506945654,0
214,226,211.00077483674622,-2.999225163253783,0
215,211,217.92881617859126,2.928816178591262,0
217,220,213.77199137348424,-3.2280086265157593,0
218,220,213.77199137348424,-4.228008626515759,0
219,220,213.77199137348424,-5.228008626515759,0
220,220,213.77199137348424,-6.228008626515759,0
221,220,213.77199137348424,-7.228008626515759,0
222,219,214.23386079627392,-7.766139203726084,0
223,219,214.23386079627392,-8.766139203726084,0
224,219,214.23386079627392,-9.766139203726084,0
225,217,215.15759964185324,-9.842400358146762,0
226,217,215.15759964185324,-10.842400358146762,0
227,217,215.15759964185324,-11.842400358146762,0
228,217,215.15759964185324,-12.842400358146762,0
229,217,215.15759964185324,-13.842400358146762,0
239,215,216.0813384874326,-22.91866151256741,0
240,215,216.0813384874326,-23.91866151256741,0
241,215,216.0813384874326,-24.91866151256741,0
242,214,216.54320791022224,-25.456792089777764,0
243,214,216.54320791022224,-26.456792089777764,0
244,214,216.54320791022224,-27.456792089777764,0
245,214,216.54320791022224,-28.456792089777764,0
246,214,216.54320791022224,-29.456792089777764,0
247,213,217.0050773330119,-29.99492266698809,0
248,213,217.0050773330119,-30.99492266698809,0
249,213,217.0050773330119,-31.99492266698809,0
>>>>>>> feature
