x,y,baseline,depth,groove
138,305,150.18514918118603,12.185149181186034,1
139,304,149.83406864577887,10.83406864577887,1
140,304,149.83406864577887,9.83406864577887,1
141,326,157.557840424736,16.557840424736014,1
142,317,154.3981156060717,12.398115606071713,1
143,303,149.48298811037174,6.4829881103717355,1
144,303,149.48298811037174,5.4829881103717355,1
145,303,149.48298811037174,4.4829881103717355,0
146,304,149.83406864577887,3.8340686457788706,0
147,304,149.83406864577887,2.8340686457788706,0
148,304,149.83406864577887,1.8340686457788706,0
150,308,151.23839078740744,1.2383907874074396,0
151,308,151.23839078740744,0.23839078740743957,0
152,308,151.23839078740744,-0.7616092125925604,0
153,308,151.23839078740744,-1.7616092125925604,0
154,312,152.642712929036,-1.3572870709639915,0
163,310,151.94055185822174,-11.059448141778262,0
164,310,151.94055185822174,-12.059448141778262,0
165,310,151.94055185822174,-13.059448141778262,0
167,310,151.94055185822174,-15.059448141778262,0
168,310,151.94055185822174,-16.05944814177826,0
169,310,151.94055185822174,-17.05944814177826,0
