x,y,baseline,depth,groove
<<<<<<< HEAD
130,321,301.2051032523015,-19.794896747698488,0
131,321,299.0871951575547,-21.912804842445325,0
132,323,296.9692870628078,-26.03071293719222,0
133,323,294.8513789680609,-28.148621031939115,0
143,244,273.67229802059205,29.672298020592052,1
144,244,271.55438992584516,27.554389925845157,1
145,244,269.4364818310983,25.43648183109832,1
146,244,267.3185737363514,23.318573736351425,1
150,243,258.8469413573639,15.846941357363903,1
151,240,256.729033262617,16.72903326261701,1
152,240,254.6111251678701,14.611125167870114,1
153,240,252.49321707312322,12.493217073123219,1
154,243,250.37530897837632,7.375308978376324,1
155,246,248.2574008836295,2.2574008836294865,0
156,246,246.1394927888826,0.13949278888259187,0
157,246,244.0215846941357,-1.9784153058643028,0
158,247,241.9036765993888,-5.0963234006111975,0
166,247,224.96041184141376,-22.03958815858624,0
167,247,222.84250374666686,-24.157496253333136,0
168,247,220.72459565191997,-26.27540434808003,0
=======
130,321,132.4261360130006,2.426136013000587,0
131,321,132.4261360130006,1.426136013000587,0
132,323,131.86653261473265,-0.1334673852673518,0
133,323,131.86653261473265,-1.1334673852673518,0
143,244,153.9708668463168,10.970866846316795,1
144,244,153.9708668463168,9.970866846316795,1
145,244,153.9708668463168,8.970866846316795,1
146,244,153.9708668463168,7.970866846316795,1
150,243,154.25066854545076,4.250668545450765,0
151,240,155.0900736428527,4.090073642852701,0
152,240,155.0900736428527,3.090073642852701,0
153,240,155.0900736428527,2.090073642852701,0
154,243,154.25066854545076,0.25066854545076467,0
155,246,153.41126344804883,-1.5887365519511718,0
156,246,153.41126344804883,-2.588736551951172,0
157,246,153.41126344804883,-3.588736551951172,0
158,247,153.1314617489149,-4.868538251085113,0
166,247,153.1314617489149,-12.868538251085113,0
167,247,153.1314617489149,-13.868538251085113,0
168,247,153.1314617489149,-14.868538251085113,0
>>>>>>> feature
