x,y,baseline,depth,groove
153,234,165.89572711823234,12.895727118232344,1
154,234,165.89572711823234,11.895727118232344,1
155,234,165.89572711823234,10.895727118232344,1
156,234,165.89572711823234,9.895727118232344,1
157,234,165.89572711823234,8.895727118232344,1
160,233,168.33078417091508,8.33078417091508,1
161,233,168.33078417091508,7.330784170915081,1
162,233,168.33078417091508,6.330784170915081,1
163,233,168.33078417091508,5.330784170915081,1
164,233,168.33078417091508,4.330784170915081,0
165,233,168.33078417091508,3.3307841709150807,0
167,232,170.76584122359782,3.7658412235978176,0
168,232,170.76584122359782,2.7658412235978176,0
169,232,170.76584122359782,1.7658412235978176,0
170,232,170.76584122359782,0.7658412235978176,0
171,232,170.76584122359782,-0.2341587764021824,0
172,231,173.20089827628044,1.2008982762804408,0
173,231,173.20089827628044,0.20089827628044077,0
174,231,173.20089827628044,-0.7991017237195592,0
175,231,173.20089827628044,-1.7991017237195592,0
176,231,173.20089827628044,-2.7991017237195592,0
177,231,173.20089827628044,-3.7991017237195592,0
178,231,173.20089827628044,-4.799101723719559,0
179,221,197.55146880310735,18.551468803107355,1
180,219,202.42158290847283,22.42158290847283,1
181,219,202.42158290847283,21.42158290847283,1
194,228,180.50606943432854,-13.493930565671462,0
195,227,182.94112648701127,-12.058873512988725,0
196,227,182.94112648701127,-13.058873512988725,0
216,228,180.50606943432854,-35.49393056567146,0
217,228,180.50606943432854,-36.49393056567146,0
218,228,180.50606943432854,-37.49393056567146,0
