x,y,baseline,depth,groove
136,337,141.61195950583385,5.611959505833852,1
137,337,141.61195950583385,4.611959505833852,0
138,335,137.70804735758406,-0.29195264241593577,0
139,333,133.80413520933416,-5.195864790665837,0
140,336,139.6600034317089,-0.3399965682910988,0
141,338,143.5639155799588,2.5639155799588025,0
142,338,143.5639155799588,1.5639155799588025,0
143,333,133.80413520933416,-9.195864790665837,0
145,344,155.27565202470828,10.275652024708279,1
146,344,155.27565202470828,9.275652024708279,1
147,344,155.27565202470828,8.275652024708279,1
156,347,161.13152024708302,5.131520247083017,1
157,347,161.13152024708302,4.131520247083017,0
158,347,161.13152024708302,3.1315202470830172,0
159,341,149.41978380233354,-9.58021619766646,0
160,341,149.41978380233354,-10.58021619766646,0
164,350,166.98738846945776,2.9873884694577555,0
165,350,166.98738846945776,1.9873884694577555,0
166,350,166.98738846945776,0.9873884694577555,0
167,350,166.98738846945776,-0.012611530542244509,0
168,350,166.98738846945776,-1.0126115305422445,0
178,352,170.89130061770754,-7.108699382292457,0
179,352,170.89130061770754,-8.108699382292457,0
180,352,170.89130061770754,-9.108699382292457,0
