x,y,baseline,depth,groove
<<<<<<< HEAD
130,328,315.98228087046346,-12.017719129536545,0
131,326,315.27388966057634,-10.726110339423656,0
132,326,314.56549845068923,-11.434501549310767,0
138,329,310.3151511913667,-18.68484880863332,0
139,324,309.60675998147957,-14.39324001852043,0
140,329,308.89836877159246,-20.10163122840754,0
141,326,308.1899775617054,-17.810022438294595,0
142,289,307.4815863518183,18.481586351818294,1
143,289,306.7731951419312,17.773195141931183,1
144,289,306.0648039320441,17.06480393204407,1
146,290,304.6480215122699,14.648021512269906,1
147,290,303.9396303023828,13.939630302382795,1
148,290,303.2312390924957,13.231239092495684,1
149,290,302.52284788260863,12.52284788260863,1
150,290,301.8144566727215,11.81445667272152,1
151,290,301.1060654628344,11.106065462834408,1
154,305,298.98089183317313,-6.019108166826868,0
155,292,298.272500623286,6.272500623286021,1
156,292,297.5641094133989,5.56410941339891,1
157,292,296.85571820351186,4.855718203511856,0
158,292,296.14732699362474,4.147326993624745,0
159,292,295.43893578373763,3.4389357837376338,0
160,292,294.7305445738505,2.7305445738505227,0
161,292,294.0221533639634,2.0221533639634117,0
162,292,293.31376215407636,1.3137621540763575,0
163,292,292.60537094418925,0.6053709441892465,0
164,292,291.89697973430214,-0.10302026569786449,0
165,292,291.1885885244151,-0.8114114755849187,0
166,292,290.48019731452797,-1.5198026854720297,0
167,292,289.77180610464086,-2.2281938953591407,0
168,292,289.06341489475375,-2.9365851052462517,0
170,293,287.6466324749796,-5.353367525020417,0
171,293,286.9382412650925,-6.061758734907528,0
172,293,286.22985005520536,-6.770149944794639,0
173,293,285.5214588453183,-7.478541154681693,0
174,293,284.8130676354312,-8.186932364568804,0
175,293,284.1046764255441,-8.895323574455915,0
=======
130,328,136.95038829827337,6.950388298273367,1
131,326,138.15008670738143,7.150086707381433,1
132,326,138.15008670738143,6.150086707381433,1
138,329,136.35053909371936,-1.6494609062806376,0
139,324,139.34978511648947,0.3497851164894712,0
140,329,136.35053909371936,-3.6494609062806376,0
141,326,138.15008670738143,-2.8499132926185666,0
142,289,160.34450727588026,18.34450727588026,1
143,289,160.34450727588026,17.34450727588026,1
144,289,160.34450727588026,16.34450727588026,1
146,290,159.74465807132623,13.744658071326228,1
147,290,159.74465807132623,12.744658071326228,1
148,290,159.74465807132623,11.744658071326228,1
149,290,159.74465807132623,10.744658071326228,1
150,290,159.74465807132623,9.744658071326228,1
151,290,159.74465807132623,8.744658071326228,1
154,305,150.7469200030159,-3.2530799969840984,0
155,292,158.5449596622182,3.54495966221819,0
156,292,158.5449596622182,2.54495966221819,0
157,292,158.5449596622182,1.54495966221819,0
158,292,158.5449596622182,0.54495966221819,0
159,292,158.5449596622182,-0.45504033778180997,0
160,292,158.5449596622182,-1.45504033778181,0
161,292,158.5449596622182,-2.45504033778181,0
162,292,158.5449596622182,-3.45504033778181,0
163,292,158.5449596622182,-4.45504033778181,0
164,292,158.5449596622182,-5.45504033778181,0
165,292,158.5449596622182,-6.45504033778181,0
166,292,158.5449596622182,-7.45504033778181,0
167,292,158.5449596622182,-8.45504033778181,0
168,292,158.5449596622182,-9.45504033778181,0
170,293,157.94511045766419,-12.054889542335815,0
171,293,157.94511045766419,-13.054889542335815,0
172,293,157.94511045766419,-14.054889542335815,0
173,293,157.94511045766419,-15.054889542335815,0
174,293,157.94511045766419,-16.054889542335815,0
175,293,157.94511045766419,-17.054889542335815,0
>>>>>>> feature
