x,y,baseline,depth,groove
131,321,131.90158853157698,0.9015885315769765,0
132,325,131.0135606354127,-0.9864393645873122,0
133,321,131.90158853157698,-1.0984114684230235,0
134,325,131.0135606354127,-2.986439364587312,0
135,268,143.66795815575364,8.667958155753638,1
136,255,146.55404881828755,10.554048818287555,1
137,255,146.55404881828755,9.554048818287555,1
138,236,150.77218132506786,12.772181325067862,1
139,236,150.77218132506786,11.772181325067862,1
140,236,150.77218132506786,10.772181325067862,1
141,236,150.77218132506786,9.772181325067862,1
159,239,150.10616040294465,-8.893839597055347,0
160,239,150.10616040294465,-9.893839597055347,0
161,239,150.10616040294465,-10.893839597055347,0
162,241,149.66214645486252,-12.337853545137477,0
163,241,149.66214645486252,-13.337853545137477,0
164,241,149.66214645486252,-14.337853545137477,0
