x,y,baseline,depth,groove
139,231,169.820793128451,30.820793128450987,1
140,231,169.820793128451,29.820793128450987,1
141,231,169.820793128451,28.820793128450987,1
156,234,169.03318645769414,13.033186457694143,1
157,234,169.03318645769414,12.033186457694143,1
158,234,169.03318645769414,11.033186457694143,1
159,234,169.03318645769414,10.033186457694143,1
160,234,169.03318645769414,9.033186457694143,1
161,234,169.03318645769414,8.033186457694143,1
163,285,155.64387305482754,-7.356126945172463,0
164,233,169.2957220146131,5.295722014613091,1
165,233,169.2957220146131,4.295722014613091,0
166,233,169.2957220146131,3.2957220146130908,0
167,233,169.2957220146131,2.2957220146130908,0
168,256,163.25740420547717,-4.742595794522828,0
169,232,169.55825757153204,0.5582575715320388,0
170,232,169.55825757153204,-0.4417424284679612,0
171,232,169.55825757153204,-1.4417424284679612,0
172,232,169.55825757153204,-2.441742428467961,0
173,234,169.03318645769414,-3.9668135423058573,0
174,231,169.820793128451,-4.179206871549013,0
175,231,169.820793128451,-5.179206871549013,0
176,231,169.820793128451,-6.179206871549013,0
177,210,175.334039823749,-1.6659601762509908,0
178,232,169.55825757153204,-8.441742428467961,0
179,232,169.55825757153204,-9.441742428467961,0
180,232,169.55825757153204,-10.441742428467961,0
181,232,169.55825757153204,-11.441742428467961,0
192,226,171.13347091304576,-20.866529086954245,0
193,230,170.08332868536996,-22.916671314630037,0
194,227,170.8709353561268,-23.129064643873193,0
195,227,170.8709353561268,-24.129064643873193,0
