x,y,baseline,depth,groove
129,334,136.43344397909826,7.433443979098257,1
130,329,138.49453470430345,8.494534704303447,1
131,329,138.49453470430345,7.494534704303447,1
134,279,159.10544195635543,25.105441956355435,1
135,279,159.10544195635543,24.105441956355435,1
136,279,159.10544195635543,23.105441956355435,1
137,279,159.10544195635543,22.105441956355435,1
138,325,140.1434072844676,2.1434072844675995,0
139,326,139.73118913942656,0.7311891394265615,0
140,283,157.45656937619128,17.456569376191283,1
141,283,157.45656937619128,16.456569376191283,1
142,283,157.45656937619128,15.456569376191283,1
143,283,157.45656937619128,14.456569376191283,1
149,285,156.6321330861092,7.6321330861092065,1
150,285,156.6321330861092,6.6321330861092065,1
151,285,156.6321330861092,5.6321330861092065,1
153,305,148.3877701852884,-4.612229814711611,0
154,287,155.80769679602713,1.8076967960271304,0
155,286,156.21991494106817,1.2199149410681684,0
156,286,156.21991494106817,0.21991494106816845,0
157,290,154.57104236090402,-2.4289576390959837,0
159,286,156.21991494106817,-2.7800850589318316,0
160,286,156.21991494106817,-3.7800850589318316,0
161,286,156.21991494106817,-4.7800850589318316,0
164,287,155.80769679602713,-8.19230320397287,0
165,287,155.80769679602713,-9.19230320397287,0
166,287,155.80769679602713,-10.19230320397287,0
167,287,155.80769679602713,-11.19230320397287,0
170,287,155.80769679602713,-14.19230320397287,0
171,287,155.80769679602713,-15.19230320397287,0
172,287,155.80769679602713,-16.19230320397287,0
173,287,155.80769679602713,-17.19230320397287,0
174,287,155.80769679602713,-18.19230320397287,0
178,287,155.80769679602713,-22.19230320397287,0
179,287,155.80769679602713,-23.19230320397287,0
180,287,155.80769679602713,-24.19230320397287,0
