x,y,baseline,depth,groove
111,333,140.51473240984882,29.51473240984882,1
112,334,140.25768864159323,28.257688641593234,1
113,333,140.51473240984882,27.51473240984882,1
114,333,140.51473240984882,26.51473240984882,1
115,296,150.02535183530625,35.02535183530625,1
116,313,145.65560777496097,29.65560777496097,1
117,295,150.2823956035619,33.282395603561895,1
118,295,150.2823956035619,32.282395603561895,1
119,324,142.82812632414928,23.82812632414928,1
120,312,145.91265154321655,25.912651543216555,1
121,331,141.02881994636004,20.028819946360045,1
122,319,144.11334516542732,22.11334516542732,1
123,314,145.39856400670536,22.398564006705357,1
124,312,145.91265154321655,21.912651543216555,1
125,297,149.76830806705067,24.76830806705067,1
126,297,149.76830806705067,23.76830806705067,1
127,293,150.7964831400731,23.796483140073093,1
128,296,150.02535183530625,22.025351835306253,1
129,296,150.02535183530625,21.025351835306253,1
130,292,151.0535269083287,21.053526908328706,1
131,291,151.3105706765843,20.31057067658429,1
132,291,151.3105706765843,19.31057067658429,1
133,292,151.0535269083287,18.053526908328706,1
134,291,151.3105706765843,17.31057067658429,1
135,291,151.3105706765843,16.31057067658429,1
136,291,151.3105706765843,15.310570676584291,1
137,291,151.3105706765843,14.310570676584291,1
138,291,151.3105706765843,13.310570676584291,1
139,295,150.2823956035619,11.282395603561895,1
140,354,135.11681327648108,-4.883186723518918,0
141,314,145.39856400670536,4.398564006705357,0
142,301,148.74013299402822,6.740132994028215,1
143,291,151.3105706765843,8.310570676584291,1
144,290,151.5676144448399,7.567614444839904,1
145,295,150.2823956035619,5.282395603561895,1
146,295,150.2823956035619,4.282395603561895,0
147,295,150.2823956035619,3.282395603561895,0
148,295,150.2823956035619,2.282395603561895,0
149,296,150.02535183530625,1.0253518353062532,0
150,296,150.02535183530625,0.02535183530625318,0
151,293,150.7964831400731,-0.20351685992690705,0
152,293,150.7964831400731,-1.203516859926907,0
153,289,151.82465821309552,-1.1753417869044824,0
154,280,154.13805212739595,0.13805212739595163,0
155,274,155.68031473692963,0.6803147369296312,0
156,260,159.2789274925081,3.278927492508103,0
157,259,159.5359712607637,2.535971260763688,0
158,298,149.51126429879506,-8.488735701204945,0
159,304,147.9690016892614,-11.030998310738596,0
160,304,147.9690016892614,-12.030998310738596,0
161,304,147.9690016892614,-13.030998310738596,0
162,304,147.9690016892614,-14.030998310738596,0
163,304,147.9690016892614,-15.030998310738596,0
164,304,147.9690016892614,-16.030998310738596,0
165,304,147.9690016892614,-17.030998310738596,0
166,304,147.9690016892614,-18.030998310738596,0
167,305,147.71195792100582,-19.28804207899418,0
168,305,147.71195792100582,-20.28804207899418,0
169,305,147.71195792100582,-21.28804207899418,0
170,305,147.71195792100582,-22.28804207899418,0
171,305,147.71195792100582,-23.28804207899418,0
172,305,147.71195792100582,-24.28804207899418,0
173,305,147.71195792100582,-25.28804207899418,0
174,306,147.4549141527502,-26.545085847249794,0
175,306,147.4549141527502,-27.545085847249794,0
176,306,147.4549141527502,-28.545085847249794,0
177,306,147.4549141527502,-29.545085847249794,0
178,308,146.940826616239,-31.059173383760992,0
179,305,147.71195792100582,-31.28804207899418,0
180,305,147.71195792100582,-32.28804207899418,0
181,305,147.71195792100582,-33.28804207899418,0
182,305,147.71195792100582,-34.28804207899418,0
183,306,147.4549141527502,-35.545085847249794,0
184,305,147.71195792100582,-36.28804207899418,0
185,305,147.71195792100582,-37.28804207899418,0
186,305,147.71195792100582,-38.28804207899418,0
