x,y,baseline,depth,groove
140,263,152.038961038961,12.038961038960991,1
141,263,152.038961038961,11.038961038960991,1
142,263,152.038961038961,10.038961038960991,1
147,272,153.51948051948057,6.519480519480567,1
148,272,153.51948051948057,5.519480519480567,1
149,272,153.51948051948057,4.519480519480567,0
153,266,152.5324675324675,-0.467532467532493,0
154,266,152.5324675324675,-1.467532467532493,0
155,266,152.5324675324675,-2.467532467532493,0
156,266,152.5324675324675,-3.467532467532493,0
157,266,152.5324675324675,-4.467532467532493,0
158,266,152.5324675324675,-5.467532467532493,0
159,266,152.5324675324675,-6.467532467532493,0
160,266,152.5324675324675,-7.467532467532493,0
161,266,152.5324675324675,-8.467532467532493,0
162,266,152.5324675324675,-9.467532467532493,0
