x,y,baseline,depth,groove
<<<<<<< HEAD
138,333,334.2589704956606,1.2589704956606056,0
139,333,334.44836482595645,1.4483648259564461,0
140,333,334.63775915625234,1.6377591562523435,0
141,329,334.8271534865482,5.827153486548184,1
142,329,335.0165478168441,6.016547816844081,1
143,326,335.2059421471399,9.205942147139922,1
144,349,335.3953364774358,-13.60466352256418,0
145,348,335.58473080773166,-12.41526919226834,0
146,337,335.77412513802756,-1.2258748619724429,0
147,337,335.9635194683234,-1.0364805316766024,0
148,337,336.1529137986193,-0.847086201380705,0
156,335,337.66806844098625,2.6680684409862465,0
157,335,337.8574627712821,2.857462771282087,0
158,335,338.046857101578,3.0468571015779844,0
159,333,338.2362514318738,5.236251431873825,1
162,341,338.80443442276146,-2.19556557723854,0
163,341,338.9938287530573,-2.0061712469426993,0
164,341,339.1832230833532,-1.816776916646802,0
165,341,339.37261741364904,-1.6273825863509614,0
166,341,339.56201174394494,-1.437988256055064,0
167,341,339.7514060742408,-1.2485939257592236,0
174,343,341.0771663863119,-1.9228336136881126,0
175,343,341.2665607166077,-1.733439283392272,0
176,343,341.45595504690357,-1.5440449530964315,0
191,342,344.29687000134163,2.296870001341631,0
192,342,344.48626433163747,2.4862643316374715,0
193,344,344.67565866193337,0.6756586619333689,0
=======
138,333,150.59990443923192,12.59990443923192,1
139,333,150.59990443923192,11.59990443923192,1
140,333,150.59990443923192,10.59990443923192,1
141,329,144.22252627921108,3.222526279211081,0
142,329,144.22252627921108,2.222526279211081,0
143,326,139.43949265919542,-3.560507340804577,0
144,349,176.1094170793154,32.10941707931539,1
145,348,174.5150725393101,29.515072539310097,1
146,337,156.97728259925276,10.97728259925276,1
147,337,156.97728259925276,9.97728259925276,1
148,337,156.97728259925276,8.97728259925276,1
156,335,153.7885935192424,-2.211406480757603,0
157,335,153.7885935192424,-3.211406480757603,0
158,335,153.7885935192424,-4.211406480757603,0
159,333,150.59990443923192,-8.40009556076808,0
162,341,163.3546607592736,1.3546607592735995,0
163,341,163.3546607592736,0.3546607592735995,0
164,341,163.3546607592736,-0.6453392407264005,0
165,341,163.3546607592736,-1.6453392407264005,0
166,341,163.3546607592736,-2.6453392407264005,0
167,341,163.3546607592736,-3.6453392407264005,0
174,343,166.54334983928408,-7.456650160715924,0
175,343,166.54334983928408,-8.456650160715924,0
176,343,166.54334983928408,-9.456650160715924,0
191,342,164.9490052992789,-26.050994700721105,0
192,342,164.9490052992789,-27.050994700721105,0
193,344,168.13769437928926,-24.862305620710742,0
>>>>>>> feature
