x,y,baseline,depth,groove
267,195,287.6884538145331,20.68845381453309,1
268,195,287.6884538145331,19.68845381453309,1
269,195,287.6884538145331,18.68845381453309,1
270,195,287.6884538145331,17.68845381453309,1
271,195,287.6884538145331,16.68845381453309,1
272,195,287.6884538145331,15.68845381453309,1
295,187,285.8350612253775,-9.164938774622499,0
296,187,285.8350612253775,-10.164938774622499,0
297,187,285.8350612253775,-11.164938774622499,0
305,184,285.14003900444413,-19.859960995555866,0
306,184,285.14003900444413,-20.859960995555866,0
307,184,285.14003900444413,-21.859960995555866,0
308,309,314.0992982100005,6.099298210000484,1
309,296,311.0875352526226,2.087535252622615,0
310,296,311.0875352526226,1.0875352526226152,0
311,296,311.0875352526226,0.08753525262261519,0
313,272,305.5273574851558,-7.47264251484421,0
314,272,305.5273574851558,-8.47264251484421,0
315,272,305.5273574851558,-9.47264251484421,0
